Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,Tickets_Sold,Rating
Air India,18-05-2022,Kolkata,Banglore,CCU ? BBI ? BOM ? BLR,12:00,19-05-2025 11:10,23h 10m,2 stops,No info,13079,120,4
Air India,18-05-2023,Kolkata,Banglore,CCU ? BBI ? BOM ? BLR,12:00,19-05-2025 11:10,23h 10m,2 stops,No info,14386,128,4
Air India,18-05-2024,Kolkata,Banglore,CCU ? BBI ? BOM ? BLR,12:00,19-05-2025 11:10,23h 10m,2 stops,No info,13811,136,4
Air India,06-03-2022,Mumbai,Hyderabad,BOM ? COK ? MAA ? HYD,05:30,22:00,16h 30m,2 stops,No info,12533,84,4
Air India,06-03-2023,Mumbai,Hyderabad,BOM ? COK ? MAA ? HYD,05:30,22:00,16h 30m,2 stops,No info,14163,77,3
Air India,06-03-2024,Mumbai,Hyderabad,BOM ? COK ? MAA ? HYD,05:30,22:00,16h 30m,2 stops,No info,14304,103,5
Air India,09-05-2022,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:55,19:15,13h 20m,2 stops,No info,13682,89,5
Air India,09-05-2023,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:55,19:15,13h 20m,2 stops,No info,15324,112,2
Air India,09-05-2024,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:55,19:15,13h 20m,2 stops,No info,15017,129,5
Air India,21-05-2022,Delhi,Cochin,DEL ? MAA ? COK,17:20,22-05-2025 09:25,16h 5m,1 stop,No info,9423,163,3
Air India,21-05-2023,Delhi,Cochin,DEL ? MAA ? COK,17:20,22-05-2025 09:25,16h 5m,1 stop,No info,10553,157,3
Air India,21-05-2024,Delhi,Cochin,DEL ? MAA ? COK,17:20,22-05-2025 09:25,16h 5m,1 stop,No info,10342,171,4
Air India,15-03-2022,Kolkata,Banglore,CCU ? BLR,20:45,23:20,2h 35m,non-stop,No info,5433,137,3
Air India,15-03-2023,Kolkata,Banglore,CCU ? BLR,20:45,23:20,2h 35m,non-stop,No info,5976,147,5
Air India,15-03-2024,Kolkata,Banglore,CCU ? BLR,20:45,23:20,2h 35m,non-stop,No info,5737,146,5
Air India,09-03-2022,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,10-03-2025 19:15,21h 15m,2 stops,No info,20625,82,4
Air India,09-03-2022,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,10-03-2025 19:15,21h 15m,2 stops,No info,20625,82,2
Air India,09-03-2023,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,10-03-2025 19:15,21h 15m,2 stops,No info,23100,69,2
Air India,09-03-2023,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,10-03-2025 19:15,21h 15m,2 stops,No info,23100,69,4
Air India,09-03-2024,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,10-03-2025 19:15,21h 15m,2 stops,No info,22638,104,3
Air India,09-03-2024,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,10-03-2025 19:15,21h 15m,2 stops,No info,22638,104,5
Air India,01-05-2022,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,23:15,17h 25m,2 stops,No info,13464,109,4
Air India,01-05-2023,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,23:15,17h 25m,2 stops,No info,14811,92,5
Air India,01-05-2024,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,23:15,17h 25m,2 stops,No info,14218,122,4
Air India,24-06-2022,Delhi,Cochin,DEL ? GOI ? BOM ? COK,10:55,19:15,8h 20m,2 stops,No info,14805,124,3
Air India,24-06-2023,Delhi,Cochin,DEL ? GOI ? BOM ? COK,10:55,19:15,8h 20m,2 stops,No info,16582,128,4
Air India,24-06-2024,Delhi,Cochin,DEL ? GOI ? BOM ? COK,10:55,19:15,8h 20m,2 stops,No info,16250,132,4
Air India,01-05-2022,Mumbai,Hyderabad,BOM ? HYD,21:05,22:25,1h 20m,non-stop,No info,4694,159,4
Air India,01-05-2023,Mumbai,Hyderabad,BOM ? HYD,21:05,22:25,1h 20m,non-stop,No info,5305,168,3
Air India,01-05-2024,Mumbai,Hyderabad,BOM ? HYD,21:05,22:25,1h 20m,non-stop,No info,5358,170,4
Air India,09-06-2022,Kolkata,Banglore,CCU ? DEL ? AMD ? BLR,10:00,10-06-2025 05:25,19h 25m,2 stops,No info,15612,124,4
Air India,09-06-2023,Kolkata,Banglore,CCU ? DEL ? AMD ? BLR,10:00,10-06-2025 05:25,19h 25m,2 stops,No info,17173,144,5
Air India,09-06-2024,Kolkata,Banglore,CCU ? DEL ? AMD ? BLR,10:00,10-06-2025 05:25,19h 25m,2 stops,No info,16486,134,3
Air India,01-06-2022,Banglore,Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,8769,127,4
Air India,01-06-2023,Banglore,Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,9733,125,5
Air India,01-06-2024,Banglore,Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,9831,125,3
Air India,24-05-2022,Kolkata,Banglore,CCU ? BOM ? COK ? BLR,09:25,25-05-2025 13:45,28h 20m,2 stops,No info,15426,176,5
Air India,24-05-2022,Kolkata,Banglore,CCU ? BOM ? COK ? BLR,09:25,25-05-2025 13:45,28h 20m,2 stops,No info,15426,176,5
Air India,24-05-2023,Kolkata,Banglore,CCU ? BOM ? COK ? BLR,09:25,25-05-2025 13:45,28h 20m,2 stops,No info,16968,160,4
Air India,24-05-2023,Kolkata,Banglore,CCU ? BOM ? COK ? BLR,09:25,25-05-2025 13:45,28h 20m,2 stops,No info,16968,160,5
Air India,24-05-2024,Kolkata,Banglore,CCU ? BOM ? COK ? BLR,09:25,25-05-2025 13:45,28h 20m,2 stops,No info,16290,157,2
Air India,24-05-2024,Kolkata,Banglore,CCU ? BOM ? COK ? BLR,09:25,25-05-2025 13:45,28h 20m,2 stops,No info,16290,157,5
Air India,01-06-2022,Mumbai,Hyderabad,BOM ? HYD,13:55,15:25,1h 30m,non-stop,No info,4694,139,3
Air India,01-06-2023,Mumbai,Hyderabad,BOM ? HYD,13:55,15:25,1h 30m,non-stop,No info,5305,129,4
Air India,01-06-2024,Mumbai,Hyderabad,BOM ? HYD,13:55,15:25,1h 30m,non-stop,No info,5358,144,2
Air India,21-05-2022,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,22-05-2025 19:15,23h 30m,2 stops,No info,11895,164,4
Air India,21-05-2023,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,22-05-2025 19:15,23h 30m,2 stops,No info,13323,164,3
Air India,21-05-2024,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,22-05-2025 19:15,23h 30m,2 stops,No info,13056,172,4
Air India,09-03-2022,Delhi,Cochin,DEL ? BOM ? COK,08:40,19:15,10h 35m,1 stop,No info,23883,138,2
Air India,09-03-2023,Delhi,Cochin,DEL ? BOM ? COK,08:40,19:15,10h 35m,1 stop,No info,26749,142,5
Air India,09-03-2024,Delhi,Cochin,DEL ? BOM ? COK,08:40,19:15,10h 35m,1 stop,No info,26214,138,5
Air India,01-04-2022,Kolkata,Banglore,CCU ? DEL ? BLR,17:30,02-04-2025 12:00,18h 30m,1 stop,No info,9669,136,5
Air India,01-04-2023,Kolkata,Banglore,CCU ? DEL ? BLR,17:30,02-04-2025 12:00,18h 30m,1 stop,No info,10636,135,4
Air India,01-04-2024,Kolkata,Banglore,CCU ? DEL ? BLR,17:30,02-04-2025 12:00,18h 30m,1 stop,No info,10211,145,3
Air India,27-06-2022,Delhi,Cochin,DEL ? CCU ? BOM ? COK,06:50,28-06-2025 07:40,24h 50m,2 stops,No info,18179,164,4
Air India,27-06-2023,Delhi,Cochin,DEL ? CCU ? BOM ? COK,06:50,28-06-2025 07:40,24h 50m,2 stops,No info,20360,160,2
Air India,27-06-2024,Delhi,Cochin,DEL ? CCU ? BOM ? COK,06:50,28-06-2025 07:40,24h 50m,2 stops,No info,19953,173,2
Air India,27-05-2022,Delhi,Cochin,DEL ? MAA ? COK,06:05,28-05-2025 09:25,27h 20m,1 stop,No info,9423,169,3
Air India,27-05-2023,Delhi,Cochin,DEL ? MAA ? COK,06:05,28-05-2025 09:25,27h 20m,1 stop,No info,10553,172,4
Air India,27-05-2024,Delhi,Cochin,DEL ? MAA ? COK,06:05,28-05-2025 09:25,27h 20m,1 stop,No info,10342,173,4
Air India,24-06-2022,Delhi,Cochin,DEL ? BOM ? COK,19:00,25-06-2025 07:40,12h 40m,1 stop,No info,10546,166,4
Air India,24-06-2023,Delhi,Cochin,DEL ? BOM ? COK,19:00,25-06-2025 07:40,12h 40m,1 stop,No info,11812,161,4
Air India,24-06-2024,Delhi,Cochin,DEL ? BOM ? COK,19:00,25-06-2025 07:40,12h 40m,1 stop,No info,11576,177,3
Air India,18-06-2022,Banglore,Delhi,BLR ? DEL,10:00,12:45,2h 45m,non-stop,No info,8769,126,5
Air India,18-06-2023,Banglore,Delhi,BLR ? DEL,10:00,12:45,2h 45m,non-stop,No info,9733,131,4
Air India,18-06-2024,Banglore,Delhi,BLR ? DEL,10:00,12:45,2h 45m,non-stop,No info,9831,132,4
Air India,24-04-2022,Banglore,Delhi,BLR ? DEL,17:00,19:45,2h 45m,non-stop,No info,7711,152,3
Air India,24-04-2023,Banglore,Delhi,BLR ? DEL,17:00,19:45,2h 45m,non-stop,No info,8559,157,4
Air India,24-04-2024,Banglore,Delhi,BLR ? DEL,17:00,19:45,2h 45m,non-stop,No info,8644,138,4
Air India,12-04-2022,Banglore,Delhi,BLR ? DEL,06:10,08:55,2h 45m,non-stop,No info,7446,143,3
Air India,12-04-2023,Banglore,Delhi,BLR ? DEL,06:10,08:55,2h 45m,non-stop,No info,8265,143,2
Air India,12-04-2024,Banglore,Delhi,BLR ? DEL,06:10,08:55,2h 45m,non-stop,No info,8348,154,4
Air India,09-06-2022,Kolkata,Banglore,CCU ? DEL ? BLR,20:30,10-06-2025 20:25,23h 55m,1 stop,No info,12499,164,4
Air India,09-06-2023,Kolkata,Banglore,CCU ? DEL ? BLR,20:30,10-06-2025 20:25,23h 55m,1 stop,No info,13749,168,3
Air India,09-06-2024,Kolkata,Banglore,CCU ? DEL ? BLR,20:30,10-06-2025 20:25,23h 55m,1 stop,No info,13199,168,5
Air India,06-05-2022,Kolkata,Banglore,CCU ? BOM ? BLR,09:25,07-05-2025 07:55,22h 30m,1 stop,No info,10249,167,3
Air India,06-05-2023,Kolkata,Banglore,CCU ? BOM ? BLR,09:25,07-05-2025 07:55,22h 30m,1 stop,No info,11274,165,4
Air India,06-05-2024,Kolkata,Banglore,CCU ? BOM ? BLR,09:25,07-05-2025 07:55,22h 30m,1 stop,No info,10823,160,5
Air India,03-03-2022,Delhi,Cochin,DEL ? BLR ? COK,06:10,04-03-2025 08:15,26h 5m,1 stop,No info,16815,152,4
Air India,03-03-2023,Delhi,Cochin,DEL ? BLR ? COK,06:10,04-03-2025 08:15,26h 5m,1 stop,No info,18832,151,4
Air India,03-03-2024,Delhi,Cochin,DEL ? BLR ? COK,06:10,04-03-2025 08:15,26h 5m,1 stop,No info,18456,131,3
Air India,01-05-2022,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,02-05-2025 16:15,34h 25m,2 stops,No info,13464,117,3
Air India,01-05-2023,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,02-05-2025 16:15,34h 25m,2 stops,No info,14811,113,5
Air India,01-05-2024,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,02-05-2025 16:15,34h 25m,2 stops,No info,14218,116,4
Air India,21-05-2022,Delhi,Cochin,DEL ? BOM ? COK,13:00,19:15,6h 15m,1 stop,No info,10546,131,5
Air India,21-05-2023,Delhi,Cochin,DEL ? BOM ? COK,13:00,19:15,6h 15m,1 stop,No info,11812,134,3
Air India,21-05-2024,Delhi,Cochin,DEL ? BOM ? COK,13:00,19:15,6h 15m,1 stop,No info,11576,139,3
Air India,09-03-2022,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,10-03-2025 19:15,23h 30m,2 stops,No info,14740,147,2
Air India,09-03-2023,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,10-03-2025 19:15,23h 30m,2 stops,No info,16509,151,4
Air India,09-03-2024,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,10-03-2025 19:15,23h 30m,2 stops,No info,16179,150,3
Air India,24-03-2022,Delhi,Cochin,DEL ? BOM ? COK,04:00,25-03-2025 07:40,27h 40m,1 stop,No info,10878,87,5
Air India,24-03-2023,Delhi,Cochin,DEL ? BOM ? COK,04:00,25-03-2025 07:40,27h 40m,1 stop,No info,12183,97,4
Air India,24-03-2024,Delhi,Cochin,DEL ? BOM ? COK,04:00,25-03-2025 07:40,27h 40m,1 stop,No info,11939,104,5
Air India,21-05-2022,Kolkata,Banglore,CCU ? DEL ? BLR,17:30,22-05-2025 08:55,15h 25m,1 stop,No info,14622,164,3
Air India,21-05-2023,Kolkata,Banglore,CCU ? DEL ? BLR,17:30,22-05-2025 08:55,15h 25m,1 stop,No info,16084,167,5
Air India,21-05-2024,Kolkata,Banglore,CCU ? DEL ? BLR,17:30,22-05-2025 08:55,15h 25m,1 stop,No info,15441,160,4
Air India,01-04-2022,Delhi,Cochin,DEL ? MAA ? COK,17:20,02-04-2025 09:25,16h 5m,1 stop,No info,6446,135,4
Air India,01-04-2023,Delhi,Cochin,DEL ? MAA ? COK,17:20,02-04-2025 09:25,16h 5m,1 stop,No info,7219,137,5
Air India,01-04-2024,Delhi,Cochin,DEL ? MAA ? COK,17:20,02-04-2025 09:25,16h 5m,1 stop,No info,7075,154,4
Air India,09-05-2022,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,10-05-2025 19:15,21h 15m,2 stops,No info,13153,113,4
Air India,09-05-2022,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,10-05-2025 19:15,21h 15m,2 stops,No info,13153,113,3
Air India,09-05-2022,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,10-05-2025 19:15,21h 15m,2 stops,No info,13153,113,4
Air India,09-05-2023,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,10-05-2025 19:15,21h 15m,2 stops,No info,14731,114,3
Air India,09-05-2023,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,10-05-2025 19:15,21h 15m,2 stops,No info,14731,114,5
Air India,09-05-2023,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,10-05-2025 19:15,21h 15m,2 stops,No info,14731,114,3
Air India,09-05-2024,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,10-05-2025 19:15,21h 15m,2 stops,No info,14436,99,4
Air India,09-05-2024,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,10-05-2025 19:15,21h 15m,2 stops,No info,14436,99,4
Air India,09-05-2024,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,10-05-2025 19:15,21h 15m,2 stops,No info,14436,99,2
Air India,09-05-2022,Delhi,Cochin,DEL ? HYD ? BOM ? COK,07:05,10-05-2025 07:40,24h 35m,2 stops,No info,17065,156,5
Air India,09-05-2022,Delhi,Cochin,DEL ? HYD ? BOM ? COK,07:05,10-05-2025 07:40,24h 35m,2 stops,No info,17065,156,3
Air India,09-05-2023,Delhi,Cochin,DEL ? HYD ? BOM ? COK,07:05,10-05-2025 07:40,24h 35m,2 stops,No info,19113,162,4
Air India,09-05-2023,Delhi,Cochin,DEL ? HYD ? BOM ? COK,07:05,10-05-2025 07:40,24h 35m,2 stops,No info,19113,162,3
Air India,09-05-2024,Delhi,Cochin,DEL ? HYD ? BOM ? COK,07:05,10-05-2025 07:40,24h 35m,2 stops,No info,18731,159,4
Air India,09-05-2024,Delhi,Cochin,DEL ? HYD ? BOM ? COK,07:05,10-05-2025 07:40,24h 35m,2 stops,No info,18731,159,2
Air India,01-06-2022,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,02-06-2025 07:40,14h 25m,2 stops,No info,18476,175,4
Air India,01-06-2023,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,02-06-2025 07:40,14h 25m,2 stops,No info,20693,163,3
Air India,01-06-2024,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,02-06-2025 07:40,14h 25m,2 stops,No info,20279,165,3
Air India,09-05-2022,Kolkata,Banglore,CCU ? JAI ? DEL ? BLR,08:20,20:25,12h 5m,2 stops,No info,14005,171,4
Air India,09-05-2023,Kolkata,Banglore,CCU ? JAI ? DEL ? BLR,08:20,20:25,12h 5m,2 stops,No info,15405,172,4
Air India,09-05-2024,Kolkata,Banglore,CCU ? JAI ? DEL ? BLR,08:20,20:25,12h 5m,2 stops,No info,14789,167,3
Air India,27-05-2022,Delhi,Cochin,DEL ? BOM ? COK,09:00,19:15,10h 15m,1 stop,No info,12508,168,4
Air India,27-05-2023,Delhi,Cochin,DEL ? BOM ? COK,09:00,19:15,10h 15m,1 stop,No info,14009,164,2
Air India,27-05-2024,Delhi,Cochin,DEL ? BOM ? COK,09:00,19:15,10h 15m,1 stop,No info,13728,171,4
Air India,21-03-2022,Delhi,Cochin,DEL ? COK,18:05,21:10,3h 5m,non-stop,No info,7148,152,3
Air India,21-03-2023,Delhi,Cochin,DEL ? COK,18:05,21:10,3h 5m,non-stop,No info,8005,138,4
Air India,21-03-2024,Delhi,Cochin,DEL ? COK,18:05,21:10,3h 5m,non-stop,No info,7845,125,3
Air India,09-03-2022,Delhi,Cochin,DEL ? HYD ? MAA ? COK,13:15,10-03-2025 09:25,20h 10m,2 stops,No info,14640,109,4
Air India,09-03-2023,Delhi,Cochin,DEL ? HYD ? MAA ? COK,13:15,10-03-2025 09:25,20h 10m,2 stops,No info,16397,113,2
Air India,09-03-2024,Delhi,Cochin,DEL ? HYD ? MAA ? COK,13:15,10-03-2025 09:25,20h 10m,2 stops,No info,16069,118,2
Air India,24-06-2022,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,25-06-2025 19:15,26h,2 stops,No info,15081,164,3
Air India,24-06-2022,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,25-06-2025 19:15,26h,2 stops,No info,15081,164,3
Air India,24-06-2023,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,25-06-2025 19:15,26h,2 stops,No info,16891,163,3
Air India,24-06-2023,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,25-06-2025 19:15,26h,2 stops,No info,16891,163,4
Air India,24-06-2024,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,25-06-2025 19:15,26h,2 stops,No info,16553,165,2
Air India,24-06-2024,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,25-06-2025 19:15,26h,2 stops,No info,16553,165,4
Air India,27-03-2022,Delhi,Cochin,DEL ? BLR ? COK,17:40,28-03-2025 08:15,14h 35m,1 stop,No info,7556,140,3
Air India,27-03-2023,Delhi,Cochin,DEL ? BLR ? COK,17:40,28-03-2025 08:15,14h 35m,1 stop,No info,8462,153,4
Air India,27-03-2024,Delhi,Cochin,DEL ? BLR ? COK,17:40,28-03-2025 08:15,14h 35m,1 stop,No info,8293,147,5
Air India,15-06-2022,Delhi,Cochin,DEL ? GOI ? BOM ? COK,10:55,16-06-2025 07:40,20h 45m,2 stops,No info,14805,137,4
Air India,15-06-2023,Delhi,Cochin,DEL ? GOI ? BOM ? COK,10:55,16-06-2025 07:40,20h 45m,2 stops,No info,16582,148,2
Air India,15-06-2024,Delhi,Cochin,DEL ? GOI ? BOM ? COK,10:55,16-06-2025 07:40,20h 45m,2 stops,No info,16250,128,4
Air India,21-03-2022,Delhi,Cochin,DEL ? BLR ? COK,06:10,23:00,16h 50m,1 stop,No info,7185,133,3
Air India,21-03-2023,Delhi,Cochin,DEL ? BLR ? COK,06:10,23:00,16h 50m,1 stop,No info,8048,144,3
Air India,21-03-2024,Delhi,Cochin,DEL ? BLR ? COK,06:10,23:00,16h 50m,1 stop,No info,7887,147,5
Air India,06-04-2022,Kolkata,Banglore,CCU ? BLR,20:45,23:20,2h 35m,non-stop,No info,5464,136,3
Air India,06-04-2023,Kolkata,Banglore,CCU ? BLR,20:45,23:20,2h 35m,non-stop,No info,6010,139,4
Air India,06-04-2024,Kolkata,Banglore,CCU ? BLR,20:45,23:20,2h 35m,non-stop,No info,5770,130,4
Air India,06-03-2022,Delhi,Cochin,DEL ? COK,05:10,08:00,2h 50m,non-stop,No info,8668,93,4
Air India,06-03-2023,Delhi,Cochin,DEL ? COK,05:10,08:00,2h 50m,non-stop,No info,9708,113,4
Air India,06-03-2024,Delhi,Cochin,DEL ? COK,05:10,08:00,2h 50m,non-stop,No info,9514,103,2
Air India,06-06-2022,Kolkata,Banglore,CCU ? JAI ? BOM ? BLR,08:20,21:50,13h 30m,2 stops,No info,13104,172,3
Air India,06-06-2023,Kolkata,Banglore,CCU ? JAI ? BOM ? BLR,08:20,21:50,13h 30m,2 stops,No info,14415,158,4
Air India,06-06-2024,Kolkata,Banglore,CCU ? JAI ? BOM ? BLR,08:20,21:50,13h 30m,2 stops,No info,13838,162,2
Air India,24-06-2022,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,25-06-2025 19:15,26h 35m,2 stops,No info,11895,134,3
Air India,24-06-2022,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,25-06-2025 19:15,26h 35m,2 stops,No info,11895,134,3
Air India,24-06-2023,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,25-06-2025 19:15,26h 35m,2 stops,No info,13323,147,2
Air India,24-06-2023,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,25-06-2025 19:15,26h 35m,2 stops,No info,13323,147,4
Air India,24-06-2024,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,25-06-2025 19:15,26h 35m,2 stops,No info,13056,139,2
Air India,24-06-2024,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,25-06-2025 19:15,26h 35m,2 stops,No info,13056,139,3
Air India,12-06-2022,Delhi,Cochin,DEL ? COK,05:10,08:00,2h 50m,non-stop,No info,6552,112,3
Air India,12-06-2023,Delhi,Cochin,DEL ? COK,05:10,08:00,2h 50m,non-stop,No info,7338,99,3
Air India,12-06-2024,Delhi,Cochin,DEL ? COK,05:10,08:00,2h 50m,non-stop,No info,7191,90,4
Air India,24-05-2022,Kolkata,Banglore,CCU ? BOM ? TRV ? BLR,09:25,25-05-2025 10:30,25h 5m,2 stops,No info,15677,161,4
Air India,24-05-2023,Kolkata,Banglore,CCU ? BOM ? TRV ? BLR,09:25,25-05-2025 10:30,25h 5m,2 stops,No info,17245,157,5
Air India,24-05-2024,Kolkata,Banglore,CCU ? BOM ? TRV ? BLR,09:25,25-05-2025 10:30,25h 5m,2 stops,No info,16555,168,3
Air India,06-06-2022,Kolkata,Banglore,CCU ? BOM ? AMD ? BLR,09:25,07-06-2025 05:25,20h,2 stops,No info,16191,173,3
Air India,06-06-2023,Kolkata,Banglore,CCU ? BOM ? AMD ? BLR,09:25,07-06-2025 05:25,20h,2 stops,No info,17811,174,3
Air India,06-06-2024,Kolkata,Banglore,CCU ? BOM ? AMD ? BLR,09:25,07-06-2025 05:25,20h,2 stops,No info,17098,162,4
Air India,06-06-2022,Kolkata,Banglore,CCU ? VNS ? DEL ? BLR,14:30,07-06-2025 08:55,18h 25m,2 stops,No info,19471,139,4
Air India,06-06-2022,Kolkata,Banglore,CCU ? VNS ? DEL ? BLR,14:30,07-06-2025 08:55,18h 25m,2 stops,No info,19471,139,5
Air India,06-06-2023,Kolkata,Banglore,CCU ? VNS ? DEL ? BLR,14:30,07-06-2025 08:55,18h 25m,2 stops,No info,21418,130,2
Air India,06-06-2023,Kolkata,Banglore,CCU ? VNS ? DEL ? BLR,14:30,07-06-2025 08:55,18h 25m,2 stops,No info,21418,130,4
Air India,06-06-2024,Kolkata,Banglore,CCU ? VNS ? DEL ? BLR,14:30,07-06-2025 08:55,18h 25m,2 stops,No info,20561,139,5
Air India,06-06-2024,Kolkata,Banglore,CCU ? VNS ? DEL ? BLR,14:30,07-06-2025 08:55,18h 25m,2 stops,No info,20561,139,4
Air India,12-06-2022,Delhi,Cochin,DEL ? BLR ? COK,09:45,13-06-2025 08:15,22h 30m,1 stop,No info,11326,161,2
Air India,12-06-2023,Delhi,Cochin,DEL ? BLR ? COK,09:45,13-06-2025 08:15,22h 30m,1 stop,No info,12685,160,4
Air India,12-06-2024,Delhi,Cochin,DEL ? BLR ? COK,09:45,13-06-2025 08:15,22h 30m,1 stop,No info,12431,161,4
Air India,01-04-2022,Kolkata,Banglore,CCU ? BOM ? HBX ? BLR,16:50,02-04-2025 18:20,25h 30m,2 stops,No info,9669,108,5
Air India,01-04-2023,Kolkata,Banglore,CCU ? BOM ? HBX ? BLR,16:50,02-04-2025 18:20,25h 30m,2 stops,No info,10636,107,4
Air India,01-04-2024,Kolkata,Banglore,CCU ? BOM ? HBX ? BLR,16:50,02-04-2025 18:20,25h 30m,2 stops,No info,10211,107,5
Air India,27-03-2022,Delhi,Cochin,DEL ? BLR ? COK,13:30,28-03-2025 08:15,18h 45m,1 stop,No info,8416,108,3
Air India,27-03-2023,Delhi,Cochin,DEL ? BLR ? COK,13:30,28-03-2025 08:15,18h 45m,1 stop,No info,9426,116,5
Air India,27-03-2024,Delhi,Cochin,DEL ? BLR ? COK,13:30,28-03-2025 08:15,18h 45m,1 stop,No info,9238,123,2
Air India,06-06-2022,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:55,19:15,13h 20m,2 stops,No info,13682,124,5
Air India,06-06-2023,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:55,19:15,13h 20m,2 stops,No info,15324,104,4
Air India,06-06-2024,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:55,19:15,13h 20m,2 stops,No info,15017,123,5
Air India,03-06-2022,Delhi,Cochin,DEL ? LKO ? BOM ? COK,07:10,19:15,12h 5m,2 stops,No info,15996,157,4
Air India,03-06-2023,Delhi,Cochin,DEL ? LKO ? BOM ? COK,07:10,19:15,12h 5m,2 stops,No info,17915,169,4
Air India,03-06-2024,Delhi,Cochin,DEL ? LKO ? BOM ? COK,07:10,19:15,12h 5m,2 stops,No info,17557,173,4
Air India,06-05-2022,Kolkata,Banglore,CCU ? DEL ? COK ? TRV ? BLR,10:00,07-05-2025 10:30,24h 30m,3 stops,No info,15677,124,4
Air India,06-05-2023,Kolkata,Banglore,CCU ? DEL ? COK ? TRV ? BLR,10:00,07-05-2025 10:30,24h 30m,3 stops,No info,17245,125,2
Air India,06-05-2024,Kolkata,Banglore,CCU ? DEL ? COK ? TRV ? BLR,10:00,07-05-2025 10:30,24h 30m,3 stops,No info,16555,145,2
Air India,18-06-2022,Kolkata,Banglore,CCU ? BLR,14:15,16:45,2h 30m,non-stop,No info,6750,132,3
Air India,18-06-2023,Kolkata,Banglore,CCU ? BLR,14:15,16:45,2h 30m,non-stop,No info,7425,145,3
Air India,18-06-2024,Kolkata,Banglore,CCU ? BLR,14:15,16:45,2h 30m,non-stop,No info,7128,148,5
Air India,09-03-2022,Delhi,Cochin,DEL ? COK,05:10,08:00,2h 50m,non-stop,No info,7345,91,3
Air India,09-03-2023,Delhi,Cochin,DEL ? COK,05:10,08:00,2h 50m,non-stop,No info,8227,100,5
Air India,09-03-2024,Delhi,Cochin,DEL ? COK,05:10,08:00,2h 50m,non-stop,No info,8062,95,3
Air India,21-05-2022,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,10:00,22-05-2025 01:20,15h 20m,2 stops,No info,15966,121,4
